formula,c_isotope,n_isotope,mass
"C27H43NO2",12,15,414.326414523
"C27H43NO2",13,15,441.416995144
"C27H43NO3",12,14,429.324294252
"C27H43NO3",13,14,456.414874872
"C27H43NO3",12,15,430.321329145
"C27H43NO3",13,15,457.411909766
"C9H14N2O6",12,14,246.085186192
"C9H14N2O6",13,14,255.115379733
"C9H14N2O6",12,15,248.079255979
"C9H14N2O6",13,15,257.109449519
"C34H30N2O9",12,14,610.195130572
"C34H30N2O9",13,14,644.309195058
"C34H30N2O9",12,15,612.189200359
"C34H30N2O9",13,15,646.303264844
"C5H7NO2S",12,14,145.019749164
"C5H7NO2S",13,14,150.036523353
"C5H7NO2S",12,15,146.016784057
"C5H7NO2S",13,15,151.033558246
"C27H43NO7",12,14,493.30395274
"C27H43NO7",13,14,520.394533361
"C27H43NO7",12,15,494.300987633
"C27H43NO7",13,15,521.391568254
"C28H29ClN4S",12,14,488.180145352
"C28H29ClN4S",13,14,516.27408081
"C28H29ClN4S",12,15,492.168284925
"C28H29ClN4S",13,15,520.262220383
"C6H12",12,14,84.0939003852
"C6H12",13,14,90.114029412
"C6H12",12,15,84.0939003852
"C6H12",13,15,90.114029412
"C27H43NO8",12,14,509.298867362
"C27H43NO8",13,14,536.389447983
"C27H43NO8",12,15,510.295902255
"C27H43NO8",13,15,537.386482876
"C27H43NO9",12,14,525.293781984
"C27H43NO9",13,14,552.384362605
"C27H43NO9",12,15,526.290816878
"C27H43NO9",13,15,553.381397498
"C6H14",12,14,86.1095504494
"C6H14",13,14,92.1296794762
"C6H14",12,15,86.1095504494
"C6H14",13,15,92.1296794762
"C4H9NO2Se",12,14,182.979850338
"C4H9NO2Se",13,14,186.993269689
"C4H9NO2Se",12,15,183.976885231
"C4H9NO2Se",13,15,187.990304583
"C38H40N2O7",12,14,636.283551649
"C38H40N2O7",13,14,674.411035486
"C38H40N2O7",12,15,638.277621436
"C38H40N2O7",13,15,676.405105272
"C8H7BrO2",12,14,213.962942069
"C8H7BrO2",13,14,221.989780771
"C8H7BrO2",12,15,213.962942069
"C8H7BrO2",13,15,221.989780771
"C35H60O7P2",12,14,654.381427301
"C35H60O7P2",13,14,689.498846624
"C35H60O7P2",12,15,654.381427301
"C35H60O7P2",13,15,689.498846624
"C30H42N7O17P3S",12,14,897.15707318
"C30H42N7O17P3S",13,14,927.257718314
"C30H42N7O17P3S",12,15,904.136317433
"C30H42N7O17P3S",13,15,934.236962567
"C149H246N44O42S",12,14,3355.81869894
"C149H246N44O42S",13,14,3505.31856978
"C149H246N44O42S",12,15,3399.68823424
"C149H246N44O42S",13,15,3549.18810508
"C31H44N6O16P+",12,14,787.254592327
"C31H44N6O16P+",13,14,818.358592299
"C31H44N6O16P+",12,15,793.236801686
"C31H44N6O16P+",13,15,824.340801658
"C12H22N2O6S",12,14,322.119857139
"C12H22N2O6S",13,14,334.160115193
"C12H22N2O6S",12,15,324.113926926
"C12H22N2O6S",13,15,336.154184979
"C15H23N3O4S",12,14,341.140926932
"C15H23N3O4S",13,14,356.191249499
"C15H23N3O4S",12,15,344.132031612
"C15H23N3O4S",13,15,359.182354179
"C21H27N3O4S3",12,14,481.116368441
"C21H27N3O4S3",13,14,502.186820034
"C21H27N3O4S3",12,15,484.10747312
"C21H27N3O4S3",13,15,505.177924714
"C26H42O4",12,14,418.308309837
"C26H42O4",13,14,444.395535619
"C26H42O4",12,15,418.308309837
"C26H42O4",13,15,444.395535619
"C16H9NO2",12,14,247.063328538
"C16H9NO2",13,14,263.117005943
"C16H9NO2",12,15,248.060363431
"C16H9NO2",13,15,264.114040836
"C6H10O2S",12,14,146.040150255
"C6H10O2S",13,14,152.060279282
"C6H10O2S",12,15,146.040150255
"C6H10O2S",13,15,152.060279282
"C26H42O8",12,14,482.287968325
"C26H42O8",13,14,508.375194108
"C26H42O8",12,15,482.287968325
"C26H42O8",13,15,508.375194108
"C12H16NO9P",12,14,349.056267628
"C12H16NO9P",13,14,361.096525681
"C12H16NO9P",12,15,350.053302521
"C12H16NO9P",13,15,362.093560574
"C9H16N3O2S+",12,14,230.095773883
"C9H16N3O2S+",13,14,239.125967424
"C9H16N3O2S+",12,15,233.086878563
"C9H16N3O2S+",13,15,242.117072103
"C22H38N6O4",12,14,450.295453739
"C22H38N6O4",13,14,472.369260171
"C22H38N6O4",12,15,456.277663099
"C22H38N6O4",13,15,478.35146953
"C11H20O10",12,14,312.105646863
"C11H20O10",13,14,323.142550079
"C11H20O10",12,15,312.105646863
"C11H20O10",13,15,323.142550079
"C20H32N6O12S2",12,14,612.151961904
"C20H32N6O12S2",13,14,632.21905866
"C20H32N6O12S2",12,15,618.134171263
"C20H32N6O12S2",13,15,638.201268019
"C40H54",12,14,534.422551733
"C40H54",13,14,574.556745245
"C40H54",12,15,534.422551733
"C40H54",13,15,574.556745245
"C40H56",12,14,536.438201798
"C40H56",13,14,576.57239531
"C40H56",12,15,536.438201798
"C40H56",13,15,576.57239531
"C40H48N2O6+2",12,14,652.350140124
"C40H48N2O6+2",13,14,692.484333636
"C40H48N2O6+2",12,15,654.34420991
"C40H48N2O6+2",13,15,694.478403422
"C6H4N4O2",12,14,164.033425393
"C6H4N4O2",13,14,170.05355442
"C6H4N4O2",12,15,168.021564966
"C6H4N4O2",13,15,174.041693993
"C40H58",12,14,538.453851862
"C40H58",13,14,578.588045374
"C40H58",12,15,538.453851862
"C40H58",13,15,578.588045374
"C6H4N4O4",12,14,196.023254638
"C6H4N4O4",13,14,202.043383664
"C6H4N4O4",12,15,200.01139421
"C6H4N4O4",13,15,206.031523237
"C11H16N2O2",12,14,208.121177768
"C11H16N2O2",13,14,219.158080984
"C11H16N2O2",12,15,210.115247555
"C11H16N2O2",13,15,221.15215077
"C9H8NO3",12,14,178.050418128
"C9H8NO3",13,14,187.080611668
"C9H8NO3",12,15,179.047453021
"C9H8NO3",13,15,188.077646562
"C8H10N4O2",12,14,194.080375586
"C8H10N4O2",13,14,202.107214288
"C8H10N4O2",12,15,198.068515159
"C8H10N4O2",13,15,206.095353861
"C12H14N2",12,14,186.11569846
"C12H14N2",13,14,198.155956513
"C12H14N2",12,15,188.109768246
"C12H14N2",13,15,200.1500263
"C14H11Cl5O2",12,14,385.920168147
"C14H11Cl5O2",13,14,399.967135876
"C14H11Cl5O2",12,15,385.920168147
"C14H11Cl5O2",13,15,399.967135876
"C10H22O",12,14,158.167065328
"C10H22O",13,14,168.200613706
"C10H22O",12,15,158.167065328
"C10H22O",13,15,168.200613706
"C11H16N2O8",12,14,304.090665501
"C11H16N2O8",13,14,315.127568717
"C11H16N2O8",12,15,306.084735287
"C11H16N2O8",13,15,317.121638503
"C15H26N2O3",12,14,282.194342711
"C15H26N2O3",13,14,297.244665278
"C15H26N2O3",12,15,284.188412498
"C15H26N2O3",13,15,299.238735065
"C10H15O3PS2",12,14,278.020022238
"C10H15O3PS2",13,14,288.053570616
"C10H15O3PS2",12,15,278.020022238
"C10H15O3PS2",13,15,288.053570616
"C27H26O18",12,14,638.111914032
"C27H26O18",13,14,665.202494653
"C27H26O18",12,15,638.111914032
"C27H26O18",13,15,665.202494653
"C26H31N3O5",12,14,465.226371121
"C26H31N3O5",13,14,491.313596904
"C26H31N3O5",12,15,468.217475801
"C26H31N3O5",13,15,494.304701584
"C23H28N2O4",12,14,396.204907398
"C23H28N2O4",13,14,419.282068667
"C23H28N2O4",12,15,398.198977184
"C23H28N2O4",13,15,421.276138453
"C23H28N2O6",12,14,428.194736642
"C23H28N2O6",13,14,451.271897911
"C23H28N2O6",12,15,430.188806428
"C23H28N2O6",13,15,453.265967698
"C70H97Cl2NO38",12,14,1629.50656318
"C70H97Cl2NO38",13,14,1699.74140182
"C70H97Cl2NO38",12,15,1630.50359807
"C70H97Cl2NO38",13,15,1700.73843672
"C58H59O36+",12,14,1331.27805471
"C58H59O36+",13,14,1389.4726353
"C58H59O36+",12,15,1331.27805471
"C58H59O36+",13,15,1389.4726353
"C6H10O3S",12,14,162.035064877
"C6H10O3S",13,14,168.055193904
"C6H10O3S",12,15,162.035064877
"C6H10O3S",13,15,168.055193904
"C27H38N2O4",12,14,454.283157719
"C27H38N2O4",13,14,481.373738339
"C27H38N2O4",12,15,456.277227505
"C27H38N2O4",13,15,483.367808126
"C3H6Cl2O",12,14,127.979570235
"C3H6Cl2O",13,14,130.989634748
"C3H6Cl2O",12,15,127.979570235
"C3H6Cl2O",13,15,130.989634748
"C45H72N7O20P3S",12,14,1155.37656801
"C45H72N7O20P3S",13,14,1200.52753571
"C45H72N7O20P3S",12,15,1162.35581226
"C45H72N7O20P3S",13,15,1207.50677996
"C40H60",12,14,540.469501926
"C40H60",13,14,580.603695438
"C40H60",12,15,540.469501926
"C40H60",13,15,580.603695438
"C19H25NO10",12,14,427.147846029
"C19H25NO10",13,14,446.211587947
"C19H25NO10",12,15,428.144880922
"C19H25NO10",13,15,447.20862284
"C6H15N",12,14,101.120449487
"C6H15N",13,14,107.140578514
"C6H15N",12,15,102.11748438
"C6H15N",13,15,108.137613407
"C21H36O",12,14,304.276615778
"C21H36O",13,14,325.347067371
"C21H36O",12,15,304.276615778
"C21H36O",13,15,325.347067371
"C40H64",12,14,544.500802054
"C40H64",13,14,584.634995566
"C40H64",12,15,544.500802054
"C40H64",13,15,584.634995566
"C16H29N3O6S",12,14,391.177706369
"C16H29N3O6S",13,14,407.231383774
"C16H29N3O6S",12,15,394.168811049
"C16H29N3O6S",13,15,410.222488453
"C40H66",12,14,546.516452119
"C40H66",13,14,586.650645631
"C40H66",12,15,546.516452119
"C40H66",13,15,586.650645631
"C13H9F3N2O2",12,14,282.061612143
"C13H9F3N2O2",13,14,295.105225035
"C13H9F3N2O2",12,15,284.05568193
"C13H9F3N2O2",13,15,297.099294821
"C40H68",12,14,548.532102183
"C40H68",13,14,588.666295695
"C40H68",12,15,548.532102183
"C40H68",13,15,588.666295695
"C5H15N4O3P",12,14,210.088176879
"C5H15N4O3P",13,14,215.104951068
"C5H15N4O3P",12,15,214.076316451
"C5H15N4O3P",13,15,219.09309064
"C16H21N2O7+",12,14,353.134327459
"C16H21N2O7+",13,14,369.188004864
"C16H21N2O7+",12,15,355.128397246
"C16H21N2O7+",13,15,371.18207465
"C76H142O15",12,14,1295.03487389
"C76H142O15",13,14,1371.28984156
"C76H142O15",12,15,1295.03487389
"C76H142O15",13,15,1371.28984156
"C20H10Br4O10S2",12,14,789.644888322
"C20H10Br4O10S2",13,14,809.711985078
"C20H10Br4O10S2",12,15,789.644888322
"C20H10Br4O10S2",13,15,809.711985078
"C7H11O8P",12,14,254.01915384
"C7H11O8P",13,14,261.042637704
"C7H11O8P",12,15,254.01915384
"C7H11O8P",13,15,261.042637704
"C14H8Cl4O2",12,14,347.927840341
"C14H8Cl4O2",13,14,361.97480807
"C14H8Cl4O2",12,15,347.927840341
"C14H8Cl4O2",13,15,361.97480807
"C39H68O7",12,14,648.496504538
"C39H68O7",13,14,687.627343212
"C39H68O7",12,15,648.496504538
"C39H68O7",13,15,687.627343212
"C14H8Cl4O4",12,14,379.917669585
"C14H8Cl4O4",13,14,393.964637314
"C14H8Cl4O4",12,15,379.917669585
"C14H8Cl4O4",13,15,393.964637314
"C12H14O2",12,14,190.099379694
"C12H14O2",13,14,202.139637747
"C12H14O2",12,15,190.099379694
"C12H14O2",13,15,202.139637747
"C8H16O2S2",12,14,208.059171138
"C8H16O2S2",13,14,216.08600984
"C8H16O2S2",12,15,208.059171138
"C8H16O2S2",13,15,216.08600984
"C12H14O3",12,14,206.094294316
"C12H14O3",13,14,218.134552369
"C12H14O3",12,15,206.094294316
"C12H14O3",13,15,218.134552369
"C12H14O4",12,14,222.089208938
"C12H14O4",13,14,234.129466991
"C12H14O4",12,15,222.089208938
"C12H14O4",13,15,234.129466991
"C10H12N4O3",12,14,236.090940272
"C10H12N4O3",13,14,246.12448865
"C10H12N4O3",12,15,240.079079845
"C10H12N4O3",13,15,250.112628223
"C10H12N4O4",12,14,252.085854894
"C10H12N4O4",13,14,262.119403272
"C10H12N4O4",12,15,256.073994467
"C10H12N4O4",13,15,266.107542845
"C10H12N4O5",12,14,268.080769516
"C10H12N4O5",13,14,278.114317895
"C10H12N4O5",12,15,272.068909089
"C10H12N4O5",13,15,282.102457467
"C19H22N8O6S2",12,14,522.11037186
"C19H22N8O6S2",13,14,541.174113779
"C19H22N8O6S2",12,15,530.086651006
"C19H22N8O6S2",13,15,549.150392924
"C10H12N4O6",12,14,284.075684139
"C10H12N4O6",13,14,294.109232517
"C10H12N4O6",12,15,288.063823711
"C10H12N4O6",13,15,298.097372089
"C16H15N5O7S2",12,14,453.041289242
"C16H15N5O7S2",13,14,469.094966647
"C16H15N5O7S2",12,15,458.026463708
"C16H15N5O7S2",13,15,474.080141113
"C18H31NO4",12,14,325.225308489
"C18H31NO4",13,14,343.285695569
"C18H31NO4",12,15,326.222343382
"C18H31NO4",13,15,344.282730462
"C50H84O7P2",12,14,858.569228071
"C50H84O7P2",13,14,908.736969961
"C50H84O7P2",12,15,858.569228071
"C50H84O7P2",13,15,908.736969961
"C19H17ClN2O4",12,14,372.087684755
"C19H17ClN2O4",13,14,391.151426673
"C19H17ClN2O4",12,15,374.081754541
"C19H17ClN2O4",13,15,393.145496459
"C22H18N2",12,14,310.146998588
"C22H18N2",13,14,332.22080502
"C22H18N2",12,15,312.141068375
"C22H18N2",13,15,334.214874806
"C7H13NO2",12,14,143.094628667
"C7H13NO2",13,14,150.118112531
"C7H13NO2",12,15,144.09166356
"C7H13NO2",13,15,151.115147425
"C26H38N7O18P3S2",12,14,893.092758364
"C26H38N7O18P3S2",13,14,919.179984147
"C26H38N7O18P3S2",12,15,900.072002616
"C26H38N7O18P3S2",13,15,926.159228399
"C7H13NO3",12,14,159.089543289
"C7H13NO3",13,14,166.113027153
"C7H13NO3",12,15,160.086578182
"C7H13NO3",13,15,167.110062047
"C7H13NO4",12,14,175.084457911
"C7H13NO4",13,14,182.107941775
"C7H13NO4",12,15,176.081492804
"C7H13NO4",13,15,183.104976669
"C35H39O19-",12,14,763.209102652
"C35H39O19-",13,14,798.326521975
"C35H39O19-",12,15,763.209102652
"C35H39O19-",13,15,798.326521975
"C55H74N4O6Zn",12,14,950.489982729
"C55H74N4O6Zn",13,14,1005.67449881
"C55H74N4O6Zn",12,15,954.478122302
"C55H74N4O6Zn",13,15,1009.66263838
"C10H18ClN3O2",12,14,247.108754548
"C10H18ClN3O2",13,14,257.142302926
"C10H18ClN3O2",12,15,250.099859227
"C10H18ClN3O2",13,15,260.133407605
"C10H18ClN3O7",12,14,327.083327658
"C10H18ClN3O7",13,14,337.116876036
"C10H18ClN3O7",12,15,330.074432338
"C10H18ClN3O7",13,15,340.107980716
"C8H6ClN",12,14,151.018876908
"C8H6ClN",13,14,159.04571561
"C8H6ClN",12,15,152.015911801
"C8H6ClN",13,15,160.042750503
"C12H15ClO3",12,14,242.070972058
"C12H15ClO3",13,14,254.111230111
"C12H15ClO3",12,15,242.070972058
"C12H15ClO3",13,15,254.111230111
"C17H14Cl2N2O2",12,14,348.043233124
"C17H14Cl2N2O2",13,14,365.100265367
"C17H14Cl2N2O2",12,15,350.03730291
"C17H14Cl2N2O2",13,15,367.094335153
"C11H11F3N2O3",12,14,276.07217683
"C11H11F3N2O3",13,14,287.109080046
"C11H11F3N2O3",12,15,278.066246616
"C11H11F3N2O3",13,15,289.103149832
"C11H11F3N2O4",12,14,292.067091452
"C11H11F3N2O4",13,14,303.103994668
"C11H11F3N2O4",12,15,294.061161238
"C11H11F3N2O4",13,15,305.098064454
"C2H4O2S",12,14,91.9932000626
"C2H4O2S",13,14,93.9999097382
"C2H4O2S",12,15,91.9932000626
"C2H4O2S",13,15,93.9999097382
"C49H66N10O10S2",12,14,1018.44047977
"C49H66N10O10S2",13,14,1067.60486682
"C49H66N10O10S2",12,15,1028.4108287
"C49H66N10O10S2",13,15,1077.57521576
"C21H21O10+",12,14,433.112923315
"C21H21O10+",13,14,454.183374909
"C21H21O10+",12,15,433.112923315
"C21H21O10+",13,15,454.183374909
"C21H26F2O6",12,14,412.169744967
"C21H26F2O6",13,14,433.240196561
"C21H26F2O6",12,15,412.169744967
"C21H26F2O6",13,15,433.240196561
"C13H24O10",12,14,340.136946991
"C13H24O10",13,14,353.180559883
"C13H24O10",12,15,340.136946991
"C13H24O10",13,15,353.180559883
"C6H17O21P5",12,14,579.89504016
"C6H17O21P5",13,14,585.915169187
"C6H17O21P5",12,15,579.89504016
"C6H17O21P5",13,15,585.915169187
"C15H15NO2S",12,14,273.082349421
"C15H15NO2S",13,14,288.132671988
"C15H15NO2S",12,15,274.079384314
"C15H15NO2S",13,15,289.129706881
"C10H16N2O11P2",12,14,402.022932387
"C10H16N2O11P2",13,14,412.056480765
"C10H16N2O11P2",12,15,404.017002173
"C10H16N2O11P2",13,15,414.050550552
"C28H37ClO7",12,14,520.222781252
"C28H37ClO7",13,14,548.316716711
"C28H37ClO7",12,15,520.222781252
"C28H37ClO7",13,15,548.316716711
"C21H18O11",12,14,446.084911421
"C21H18O11",13,14,467.155363015
"C21H18O11",12,15,446.084911421
"C21H18O11",13,15,467.155363015
"C45H65N3O6",12,14,743.487336835
"C45H65N3O6",13,14,788.638304536
"C45H65N3O6",12,15,746.478441514
"C45H65N3O6",13,15,791.629409215
"C11H11Cl2NO2",12,14,259.016684022
"C11H11Cl2NO2",13,14,270.053587238
"C11H11Cl2NO2",12,15,260.013718916
"C11H11Cl2NO2",13,15,271.050622132
"C22H18O6",12,14,378.11033831
"C22H18O6",13,14,400.184144742
"C22H18O6",12,15,378.11033831
"C22H18O6",13,15,400.184144742
"C10H15N5O3",12,14,253.117489374
"C10H15N5O3",13,14,263.151037752
"C10H15N5O3",12,15,258.10266384
"C10H15N5O3",13,15,268.136212218
"C21H18O12",12,14,462.079826043
"C21H18O12",13,14,483.150277637
"C21H18O12",12,15,462.079826043
"C21H18O12",13,15,483.150277637
"C22H18O7",12,14,394.105252932
"C22H18O7",13,14,416.179059364
"C22H18O7",12,15,394.105252932
"C22H18O7",13,15,416.179059364
"C10H15N5O5",12,14,285.107318618
"C10H15N5O5",13,14,295.140866996
"C10H15N5O5",12,15,290.092493084
"C10H15N5O5",13,15,300.126041462
"C22H18O8",12,14,410.100167555
"C22H18O8",13,14,432.173973986
"C22H18O8",12,15,410.100167555
"C22H18O8",13,15,432.173973986
"C25H30N6O2",12,14,446.243024238
"C25H30N6O2",13,14,471.326895183
"C25H30N6O2",12,15,452.225233598
"C25H30N6O2",13,15,477.309104543
"C18H22ClNO4",12,14,351.12373591
"C18H22ClNO4",13,14,369.18412299
"C18H22ClNO4",12,15,352.120770803
"C18H22ClNO4",13,15,370.181157883
"C18H22ClNO6",12,14,383.113565154
"C18H22ClNO6",13,14,401.173952234
"C18H22ClNO6",12,15,384.110600047
"C18H22ClNO6",13,15,402.170987128
"C12H22N4O11P2",12,14,460.07603059
"C12H22N4O11P2",13,14,472.116288644
"C12H22N4O11P2",12,15,464.064170163
"C12H22N4O11P2",13,15,476.104428217
"C15H17FN4O3",12,14,320.128468633
"C15H17FN4O3",13,14,335.1787912
"C15H17FN4O3",12,15,324.116608206
"C15H17FN4O3",13,15,339.166930773
"C18H13ClFN3",12,14,325.078203343
"C18H13ClFN3",13,14,343.138590423
"C18H13ClFN3",12,15,328.069308022
"C18H13ClFN3",13,15,346.129695103
"C49H74N10O12",12,14,994.548767893
"C49H74N10O12",13,14,1043.71315494
"C49H74N10O12",12,15,1004.51911682
"C49H74N10O12",13,15,1053.68350388
"C26H37N5O2",12,14,451.294725458
"C26H37N5O2",13,14,477.381951241
"C26H37N5O2",12,15,456.279899924
"C26H37N5O2",13,15,482.367125707
"C5H12NO3PS2",12,14,228.999621147
"C5H12NO3PS2",13,14,234.016395336
"C5H12NO3PS2",12,15,229.99665604
"C5H12NO3PS2",13,15,235.013430229
"C16H16N2S",12,14,268.103419214
"C16H16N2S",13,14,284.157096619
"C16H16N2S",12,15,270.097489
"C16H16N2S",13,15,286.151166405
"C14H10O",12,14,194.073164943
"C14H10O",13,14,208.120132672
"C14H10O",12,15,194.073164943
"C14H10O",13,15,208.120132672
"C21H21O11+",12,14,449.107837937
"C21H21O11+",13,14,470.178289531
"C21H21O11+",12,15,449.107837937
"C21H21O11+",13,15,470.178289531
"C15H22N6O5S",12,14,398.137238538
"C15H22N6O5S",13,14,413.187561105
"C15H22N6O5S",12,15,404.119447897
"C15H22N6O5S",13,15,419.169770464
"C17H27N5O16P2",12,14,619.092802866
"C17H27N5O16P2",13,14,636.149835109
"C17H27N5O16P2",12,15,624.077977332
"C17H27N5O16P2",13,15,641.135009575
"C44H71NO13",12,14,821.492541372
"C44H71NO13",13,14,865.640154235
"C44H71NO13",12,15,822.489576265
"C44H71NO13",13,15,866.637189128
"C14H25N3O15P2",12,14,537.07609017
"C14H25N3O15P2",13,14,551.123057899
"C14H25N3O15P2",12,15,540.067194849
"C14H25N3O15P2",13,15,554.114162578
"C28H42N7O17P3S",12,14,873.15707318
"C28H42N7O17P3S",13,14,901.251008639
"C28H42N7O17P3S",12,15,880.136317433
"C28H42N7O17P3S",13,15,908.230252891
"C6H5F",12,14,96.0375283605
"C6H5F",13,14,102.057657387
"C6H5F",12,15,96.0375283605
"C6H5F",13,15,102.057657387
"C14H22N4O9P2S",12,14,484.058272036
"C14H22N4O9P2S",13,14,498.105239765
"C14H22N4O9P2S",12,15,488.046411609
"C14H22N4O9P2S",13,15,502.093379338
"C32H32O14",12,14,640.179205737
"C32H32O14",13,14,672.286560546
"C32H32O14",12,15,640.179205737
"C32H32O14",13,15,672.286560546
"C13H10O2",12,14,198.068079565
"C13H10O2",13,14,211.111692457
"C13H10O2",12,15,198.068079565
"C13H10O2",13,15,211.111692457
"C16H32O2",12,14,256.240230271
"C16H32O2",13,14,272.293907676
"C16H32O2",12,15,256.240230271
"C16H32O2",13,15,272.293907676
"C13H10O3",12,14,214.062994187
"C13H10O3",13,14,227.106607079
"C13H10O3",12,15,214.062994187
"C13H10O3",13,15,227.106607079
"C16H32O3",12,14,272.235144893
"C16H32O3",13,14,288.288822298
"C16H32O3",12,15,272.235144893
"C16H32O3",13,15,288.288822298
"C16H32O4",12,14,288.230059516
"C16H32O4",13,14,304.28373692
"C16H32O4",12,15,288.230059516
"C16H32O4",13,15,304.28373692
"C13H10O4",12,14,230.057908809
"C13H10O4",13,14,243.101521701
"C13H10O4",12,15,230.057908809
"C13H10O4",13,15,243.101521701
"C13H10O5",12,14,246.052823431
"C13H10O5",13,14,259.096436323
"C13H10O5",12,15,246.052823431
"C13H10O5",13,15,259.096436323
"C82H135N7O27P2",12,14,1711.88811519
"C82H135N7O27P2",13,14,1794.16321189
"C82H135N7O27P2",12,15,1718.86735944
"C82H135N7O27P2",13,15,1801.14245614
"C13H10O6",12,14,262.047738054
"C13H10O6",13,14,275.091350945
"C13H10O6",12,15,262.047738054
"C13H10O6",13,15,275.091350945
"C32H54O2",12,14,470.412380978
"C32H54O2",13,14,502.519735787
"C32H54O2",12,15,470.412380978
"C32H54O2",13,15,502.519735787
"C13H10O8",12,14,294.037567298
"C13H10O8",13,14,307.081180189
"C13H10O8",12,15,294.037567298
"C13H10O8",13,15,307.081180189
"C17H13NO3",12,14,279.089543289
"C17H13NO3",13,14,296.146575531
"C17H13NO3",12,15,280.086578182
"C17H13NO3",13,15,297.143610425
"C9H18NO4+",12,14,204.123034491
"C9H18NO4+",13,14,213.153228032
"C9H18NO4+",12,15,205.120069385
"C9H18NO4+",13,15,214.150262925
"C50H81N4O15P",12,14,1008.54360446
"C50H81N4O15P",13,14,1058.71134635
"C50H81N4O15P",12,15,1012.53174404
"C50H81N4O15P",13,15,1062.69948593
"C12H23NO4",12,14,245.162708232
"C12H23NO4",13,14,257.202966285
"C12H23NO4",12,15,246.159743125
"C12H23NO4",13,15,258.200001179
"C41H68N7O17P3S",12,14,1055.36052401
"C41H68N7O17P3S",13,14,1096.49807236
"C41H68N7O17P3S",12,15,1062.33976827
"C41H68N7O17P3S",13,15,1103.47731662
"C20H17NO6",12,14,367.105587283
"C20H17NO6",13,14,387.172684039
"C20H17NO6",12,15,368.102622177
"C20H17NO6",13,15,388.169718933
"C20H17NO7",12,14,383.100501906
"C20H17NO7",13,14,403.167598662
"C20H17NO7",12,15,384.097536799
"C20H17NO7",13,15,404.164633555
"C18H24ClN3O",12,14,333.160790118
"C18H24ClN3O",13,14,351.221177199
"C18H24ClN3O",12,15,336.151894798
"C18H24ClN3O",13,15,354.212281878
"C2H4O4S",12,14,123.983029307
"C2H4O4S",13,14,125.989738982
"C2H4O4S",12,15,123.983029307
"C2H4O4S",13,15,125.989738982
"C14H11N",12,14,193.089149358
"C14H11N",13,14,207.136117087
"C14H11N",12,15,194.086184252
"C14H11N",13,15,208.133151981
"C21H21O12+",12,14,465.102752559
"C21H21O12+",13,14,486.173204153
"C21H21O12+",12,15,465.102752559
"C21H21O12+",13,15,486.173204153
"C40H75N3O2",12,14,629.585928667
"C40H75N3O2",13,14,669.720122179
"C40H75N3O2",12,15,632.577033347
"C40H75N3O2",13,15,672.711226859
"C9H17NO3",12,14,187.120843417
"C9H17NO3",13,14,196.151036957
"C9H17NO3",12,15,188.11787831
"C9H17NO3",13,15,197.148071851
"C9H17NO4",12,14,203.115758039
"C9H17NO4",13,14,212.14595158
"C9H17NO4",12,15,204.112792932
"C9H17NO4",13,15,213.142986473
"C9H17NO5",12,14,219.110672661
"C9H17NO5",13,14,228.140866202
"C9H17NO5",12,15,220.107707555
"C9H17NO5",13,15,229.137901095
"C5H13O14P3",12,14,389.951814657
"C5H13O14P3",13,14,394.968588846
"C5H13O14P3",12,15,389.951814657
"C5H13O14P3",13,15,394.968588846
"C9H17NO6",12,14,235.105587284
"C9H17NO6",13,14,244.135780824
"C9H17NO6",12,15,236.102622177
"C9H17NO6",13,15,245.132815717
"C33H56N7O17P3S",12,14,947.26662363
"C33H56N7O17P3S",13,14,980.377333277
"C33H56N7O17P3S",12,15,954.245867882
"C33H56N7O17P3S",13,15,987.356577529
"C9H17NO7",12,14,251.100501906
"C9H17NO7",13,14,260.130695446
"C9H17NO7",12,15,252.097536799
"C9H17NO7",13,15,261.127730339
"C9H17NO8",12,14,267.095416528
"C9H17NO8",13,14,276.125610068
"C9H17NO8",12,15,268.092451421
"C9H17NO8",13,15,277.122644961
"C10H15N5",12,14,205.132745508
"C10H15N5",13,14,215.166293886
"C10H15N5",12,15,210.117919974
"C10H15N5",13,15,220.151468352
"C25H28N6O",12,14,428.232459552
"C25H28N6O",13,14,453.316330497
"C25H28N6O",12,15,434.214668911
